LAT,LON,ELEVATION
37.690726099974846,127.01006308160609,473.61588
37.690726099974846,127.01100517092767,451.68933
37.690726099974846,127.01194726024927,432.28275
37.690726099974846,127.01288934957087,410.3392
37.690726099974846,127.01383143889247,387.22232
37.690726099974846,127.01477352821406,375.5561
37.690726099974846,127.01571561753566,383.513
37.690726099974846,127.01665770685726,361.8516
37.690726099974846,127.01759979617886,331.90067
37.690726099974846,127.01854188550045,342.89948
37.690726099974846,127.01948397482205,319.59183
37.690726099974846,127.02042606414365,325.8993
37.690726099974846,127.02136815346523,305.1603
37.690726099974846,127.02231024278683,282.08215
37.690726099974846,127.02325233210843,250.31157
37.690726099974846,127.02419442143002,216.52051
37.690726099974846,127.02513651075162,211.37709
37.690726099974846,127.02607860007322,217.81273
37.690726099974846,127.02702068939482,197.9061
37.690726099974846,127.02796277871641,184.28629
37.690726099974846,127.02890486803801,178.62012
37.690726099974846,127.02984695735961,168.81818
37.690726099974846,127.0307890466812,150.1459
37.690726099974846,127.03173113600279,126.143616
37.690726099974846,127.03267322532439,147.82481
37.690726099974846,127.03361531464598,137.37926
37.690726099974846,127.03455740396758,119.55401
37.690726099974846,127.03549949328918,96.53265
37.690726099974846,127.03644158261078,82.4328
37.690726099974846,127.03738367193237,79.7498
37.690726099974846,127.03832576125397,75.815895
37.690726099974846,127.03926785057557,64.34698
37.690726099974846,127.04020993989717,47.23849
37.690726099974846,127.04115202921876,39.99137
37.690726099974846,127.04209411854035,38.250443
37.690726099974846,127.04303620786195,41.02425
37.690726099974846,127.04397829718354,34.159035
37.690726099974846,127.04492038650514,32.462254
37.690726099974846,127.04586247582674,32.347195
37.690726099974846,127.04680456514834,30.951683
37.690726099974846,127.04774665446993,30.08276
37.690726099974846,127.04868874379153,30.154005
37.690726099974846,127.04963083311313,30.310627
37.690726099974846,127.06187799429387,133.40817
37.690726099974846,127.06282008361546,133.9198
37.690726099974846,127.06376217293706,126.13906
37.690726099974846,127.06470426225866,143.143
37.690726099974846,127.06564635158026,183.7665
37.690726099974846,127.06658844090185,207.08684
37.690726099974846,127.06753053022345,223.86119
37.690726099974846,127.06847261954505,226.45906
37.690726099974846,127.06941470886665,239.04239
37.690726099974846,127.07035679818824,256.03302
37.690726099974846,127.07129888750984,291.06522
37.690726099974846,127.07224097683142,312.00888
37.690726099974846,127.07318306615302,311.3921
37.690726099974846,127.07412515547462,296.07236
37.690726099974846,127.07506724479622,270.55765
37.690726099974846,127.07600933411781,244.65239
37.690726099974846,127.07695142343941,233.06541
37.690726099974846,127.07789351276101,256.59146
37.690726099974846,127.0788356020826,259.91147
37.690726099974846,127.0797776914042,296.6048
37.690726099974846,127.0807197807258,327.9761
37.690726099974846,127.0816618700474,338.07718
37.690726099974846,127.08260395936898,367.2743
37.690726099974846,127.08354604869058,416.98618
37.690726099974846,127.08448813801218,467.36145
37.690726099974846,127.08543022733377,506.12738
37.689784010653256,127.0081789029629,503.09665
37.689784010653256,127.0091209922845,479.56308
37.689784010653256,127.01006308160609,445.56036
37.689784010653256,127.01100517092767,418.54865
37.689784010653256,127.01194726024927,400.65628
37.689784010653256,127.01288934957087,388.44846
37.689784010653256,127.01383143889247,372.5201
37.689784010653256,127.01477352821406,351.55078
37.689784010653256,127.01571561753566,345.37067
37.689784010653256,127.01665770685726,337.78717
37.689784010653256,127.01759979617886,300.71375
37.689784010653256,127.01854188550045,318.75208
37.689784010653256,127.01948397482205,293.811
37.689784010653256,127.02042606414365,291.3503
37.689784010653256,127.02136815346523,282.0323
37.689784010653256,127.02231024278683,265.70218
37.689784010653256,127.02325233210843,239.82404
37.689784010653256,127.02419442143002,204.40662
37.689784010653256,127.02513651075162,188.69951
37.689784010653256,127.02607860007322,193.164
