F_SHIM,F_AREA,F_ZONE_NM,F_YR,FLOOD_SCALE,FLOOD_DEPTH_PER_AREA,FLOOD_RISK
0.5,218.71298964,서울특별시 서대문구 북가좌동 367-16 연안빌라 지하호,2025,109.35649482,0.002286101071651009,낮음
0.5,169.35910884,서울특별시 서대문구 북가좌동 349-35 지하층,2025,84.67955442,0.002952306512620877,낮음
0.5,163.61665751,서울특별시 서대문구 북가좌동 369-26 B02호,2025,81.808328755,0.0030559235692089646,낮음
0.5,181.84543928,서울특별시 서대문구 북가좌동 380-3  빌라 지01호,2025,90.92271964,0.002749587792686488,낮음
0.5,150.84523071,서울특별시 서대문구 북가좌동 349-24  아파트 지하호,2025,75.422615355,0.0033146556748701594,낮음
0.3,215.75286804,서울특별시 강북구 미아동 791-1926 B1호,2025,64.725860412,0.0013904797777445107,낮음
0.3,2809639.63623471,서울특별시 강북구 수유동 산127-1,2025,842891.8908704129,1.067752590513849e-07,낮음
0.5,89.88106497,서울특별시 서대문구 북가좌동 369-25 ㅇㅇ연립 가동 101호,2025,44.940532485,0.005562906938929654,낮음
0.5,223.40773106,서울특별시 서대문구 북가좌동 375-2 갑자빌라 지하호,2025,111.70386553,0.00223806041817647,낮음
0.3,54.51712469,서울특별시 강북구 우이동 115-17 B01호,2025,16.355137407,0.005502858078188936,낮음
0.3,310.55024489,서울특별시 강북구 우이동 108-7 B01호,2025,93.165073467,0.0009660272530336049,낮음
0.3,241.6091223,서울특별시 도봉구 쌍문동 26-119 한마음그린빌라 B02호,2025,72.48273669,0.0012416749713096407,낮음
0.1,112.18710418,서울특별시 은평구 대조동 33-42 지층,2025,11.218710418,0.0008913680474322053,낮음
0.3,111.34919895,서울특별시 강북구 번동 466-5 B02호,2025,33.404759685,0.002694226836195843,낮음
0.3,131.12210853,서울특별시 강북구 번동 466-21 B01호,2025,39.336632558999995,0.0022879436836646177,낮음
0.3,96.16075109,서울특별시 강북구 수유동 170-10 B02호,2025,28.848225327,0.0031197759647199523,낮음
0.3,149.09721436,서울특별시 강북구 수유동 166-76 우이빌라 가동 102호,2025,44.729164308,0.0020121100269227055,낮음
0.3,173.81676405,서울특별시 강북구 수유동 10-16 B01호,2025,52.145029214999994,0.0017259555005505812,낮음
0.3,418.27114397,서울 강남구 개포2동 186-6번지 지하1층,2025,125.48134319100001,0.0007172380985993075,낮음
0.15,326.08733136,서울특별시 노원구 월계동 271-13 신정빌라 b01호,2025,48.913099704,0.0004599994712287678,낮음
0.15,129.00919717,서울특별시 노원구 월계동 271-33 초안산로2길 114빌라 b02호,2025,19.351379575499998,0.0011627078013851965,낮음
0.1,88.5797264,서울특별시 성북구 하월곡동 82-146,2025,8.85797264,0.001128926494403803,낮음
0.5,131.56503259,서울특별시 강서구 방화동 621-15   1층 육대장,2025,65.782516295,0.003800401901302794,낮음
0.1,78.62889628,서울특별시 성북구 하월곡동 83-70 .,2025,7.862889628000001,0.0012717970711924637,낮음
0.15,653.96462521,서울특별시 노원구 상계동 652-1 지하1층,2025,98.0946937815,0.00022937020477496354,낮음
0.15,235.1736157,서울특별시 노원구 상계동 1054-31 조은주택빌라 101호,2025,35.276042355,0.0006378266522523002,낮음
0.15,397.08622717,서울특별시 노원구 상계동 1087-1 선정빌라 b01호,2025,59.562934075499996,0.00037775170664829485,낮음
0.1,199.60649969,"서울특별시 은평구 응암동 595-34 1층,지하",2025,19.960649969000002,0.0005009856901218426,낮음
0.3,282.04087046,서울특별시 강북구 수유동 129-18 아이파크아파트 가동 B02호,2025,84.612261138,0.0010636756279709008,낮음
0.3,53.4951944,서울특별시 강북구 우이동 109-4 샘마을빌라 B02호,2025,16.04855832,0.0056079803684197845,낮음
0.5,189.79521895,서울특별시 강서구 공항동 34-52,2025,94.897609475,0.002634418310251118,낮음
0.1,102.64042277,"서울특별시 은평구 불광동 432-3 B01, 앞쪽",2025,10.264042277000001,0.0009742750205158767,낮음
0.1,114.82270116,서울특별시 은평구 불광동 431-2 지층 우측,2025,11.482270116,0.0008709079214279653,낮음
0.1,124.32873255,서울특별시 성북구 상월곡동 55-98,2025,12.432873255,0.0008043193069613578,낮음
